company_id,company_cik,company_composite_figi,company_market_locale,company_share_class_figi,company_asset_type,company_ticker,company_name
7276,0001825155,BBG00YTSTDX6,us,BBG00YTSTFR8,stocks,TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares
7277,0000109198,BBG000BV8DN6,us,BBG001S5WQ93,stocks,TJX,"TJX Companies, Inc. (The)"
7278,0000911971,,us,,stocks,TK,Teekay Corporation Ltd.
7279,0001071321,BBG000F0XHJ8,us,BBG001SFMFS5,stocks,TKC,TURKCELL ILETISIM HIZMETLERI A.S. ADS
7280,0001973266,BBG01G9JKWV5,us,BBG01G9JKWW4,stocks,TKO,"TKO Group Holdings, Inc."
7281,0000098362,BBG000BV95H9,us,BBG001S5WQK0,stocks,TKR,The Timken Company
7282,0001001807,BBG000FS2KR5,us,BBG001S8MMR7,stocks,TLK,PT Telekomunikasi Indonesia
7283,0001524025,BBG001VGVJF5,us,BBG001VGVK71,stocks,TLYS,Tilly's Inc.
7284,0001094517,BBG000BPH299,us,BBG001SDB327,stocks,TM,Toyota Motor Corporation American Depositary Shares (Each representing ten Ordinary Shares)
7285,0001744676,BBG00LDC5RK5,us,BBG00M5B6BG3,stocks,TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary Shares"
7286,0001562476,BBG003PGJHP5,us,BBG003PGJJF2,stocks,TMHC,Taylor Morrison Home Corporation Common Stock
7287,0000097745,BBG000BVDLH9,us,BBG001S5WS08,stocks,TMO,"Thermo Fisher Scientific, Inc."
7288,0000097134,BBG000JCZJS2,us,BBG001SCHFK6,stocks,TNC,TENNANT COMPANY
7289,0000937098,BBG000BR2040,us,BBG001SDZPT3,stocks,TNET,"TRINET GROUP, INC."
7290,0001419945,,us,,stocks,TNK,Teekay Tankers Ltd.
7291,0001361658,BBG000PV2L86,us,BBG001SN4127,stocks,TNL,Travel + Leisure Co.
7292,0000794170,BBG000BVHBM1,us,BBG001S5WT15,stocks,TOL,"Toll Brothers, Inc."
7293,0001650164,BBG00BTJVK94,us,BBG00BTJVKB1,stocks,TOST,"Toast, Inc."
7294,0001290677,BBG000V76MQ6,us,BBG001T99T94,stocks,TPB,"Turning Point Brands, Inc."
7295,0000077543,BBG000BQXHV1,us,BBG001S5V297,stocks,TPC,Tutor Perini Corporation
7296,0001561680,BBG0016YQTR5,us,BBG001TCN6V6,stocks,TPH,"Tri Pointe Homes, Inc."
7297,0001811074,BBG00YRJXKB1,us,BBG00YRJXKC0,stocks,TPL,Texas Pacific Land Corporation
7298,0001116132,BBG000BY29C7,us,BBG001SFH7D5,stocks,TPR,"Tapestry, Inc. Common Stock"
7299,0001674356,,us,,stocks,TPTA,"Terra Property Trust, Inc. 6.00% Notes due 2026"
7300,0001580345,BBG005GXFKJ7,us,BBG005GXFKK5,stocks,TPVG,TRIPLEPOINT VENTURE GROWTH BDC CORP.
7301,0001206264,BBG000PXGT62,us,BBG001SH81D4,stocks,TPX,"TEMPUR SEALY INTERNATIONAL, INC."
7302,0001408201,BBG000Q9RX90,us,BBG001SRZ8J1,stocks,TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc."
7303,0000098677,BBG000BVJNQ9,us,BBG001S5WV29,stocks,TR,"Tootsie Roll Industries, Inc."
7304,0000050471,BBG000DFX8S7,us,BBG001SK6032,stocks,TRAK,"ReposiTrak, Inc."
7305,0000096869,BBG000BVK3V5,us,BBG001S5WV65,stocks,TRC,Tejon Ranch Co.
7306,0001069878,BBG000BTGKK9,us,BBG001SB6TV8,stocks,TREX,"Trex Company, Inc."
7307,0001389170,BBG0015XMW40,us,BBG001TC94B9,stocks,TRGP,Targa Resources Corp.
7308,0001075124,BBG000BBS9F6,us,BBG001S5WSW3,stocks,TRI,Thomson Reuters Corporation
7309,0000099780,BBG000BVL2G3,us,BBG001S5WVT0,stocks,TRN,"Trinity Industries, Inc."
7310,0001476150,BBG000PV3J62,us,BBG001T60PW1,stocks,TRNO,Terreno Realty Corporation
7311,0001530804,,us,,stocks,TROX,TRONOX LIMITED CL A ORDINARY SHARES
7312,0001232384,BBG000BVN235,us,BBG001S5WW27,stocks,TRP,TC Energy Corporation
7313,0001660734,,us,,stocks,TRTNpA,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual Preference Shares
7314,0001660734,,us,,stocks,TRTNpB,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares
7315,0001660734,,us,,stocks,TRTNpC,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares
7316,0001660734,,us,,stocks,TRTNpD,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares
7317,0001660734,,us,,stocks,TRTNpE,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares
7318,0001630472,BBG00GKJ8C78,us,BBG00GKJ8CY8,stocks,TRTX,"TPG RE Finance Trust, Inc. Common Stock"
7319,0001630472,,us,,stocks,TRTXpC,"TPG RE Finance Trust, Inc. 6.25% Series C Cumulative Redeemable Preferred Stock"
7320,0001552033,BBG002Q7J5Z1,us,BBG002Q7J607,stocks,TRU,TransUnion
7321,0000086312,BBG000BJ81C1,us,BBG001S5R103,stocks,TRV,"The Travelers Companies, Inc."
7322,0001190723,BBG000PLD4R3,us,BBG001SLFCT6,stocks,TS,Tenaris S. A.
7323,0001519061,,us,,stocks,TSE,Trinseo PLC
7324,0000809559,BBG000BGSBF0,us,BBG001S5QBH4,stocks,TSI,"TCW Strategic Income Fund, Inc."
7325,0001508655,BBG001DFW799,us,BBG001V064L4,stocks,TSLX,"Sixth Street Specialty Lending, Inc."
7326,0001046179,BBG000BD8ZK0,us,BBG001S5WWW4,stocks,TSM,Taiwan Semiconductor Manufacturing Company Ltd.
7327,0000100493,BBG000DKCC19,us,BBG001S871D5,stocks,TSN,"Tyson Foods, Inc."
7328,0001499832,BBG002VH4NJ8,us,BBG002VH4NK6,stocks,TSQ,"TOWNSQUARE MEDIA, INC."
7329,0001466258,,us,,stocks,TT,Trane Technologies plc
7330,0000737758,BBG000BVQRY3,us,BBG001S5WX98,stocks,TTC,Toro Company (The)
7331,0000879764,BBG000CHZ857,us,BBG001S6WYD9,stocks,TTE,TotalEnergies SE
7332,0000844965,BBG000BVRQD7,us,BBG001S5WXH9,stocks,TTI,"TETRA Technologies, Inc."
7333,0001526329,BBG001Y022X6,us,BBG001Y02453,stocks,TTP,"TORTOISE PIPELINE & ENERGY FUND, INC."
7334,0000868675,BBG000JFY7K0,us,BBG001S60K53,stocks,TU,Telus Corporation
7335,0001829118,BBG00ZGWWZL8,us,BBG00ZGWX0H9,stocks,TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share"
7336,0000912892,BBG000BJDPF9,us,BBG001S64JP0,stocks,TV,Grupo Televisa S.A.
7337,0001376986,,us,,stocks,TVC,"Tennessee Valley Authority Power Bonds 1998 Series D due June 1, 2028"
7338,0001376986,,us,,stocks,TVE,"Tennessee Valley Authority Power Bonds 1999 Series A due May 1, 2029"
7339,0000899751,BBG000BBNFG6,us,BBG001S634F5,stocks,TWI,"Titan International, Inc.(Delaware)"
7340,0001447669,BBG0029ZX840,us,BBG0029ZX859,stocks,TWLO,Twilio Inc.
7341,0000804123,BBG000BVT710,us,BBG001S5WYH7,stocks,TWN,"Taiwan Fund, Inc."
7342,0001465740,BBG000MG3Y65,us,BBG001T4RH00,stocks,TWO,Two Harbors Investment Corp.
7343,0001465740,,us,,stocks,TWOpA,Two Harbors Investment Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share)
7344,0001465740,,us,,stocks,TWOpB,Two Harbors Investment Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
7345,0001465740,,us,,stocks,TWOpC,Two Harbors Investment Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
7346,0001342874,BBG000LTPD97,us,BBG001SQ4WV0,stocks,TX,Ternium S.A. American Depositary Shares
7347,0001108426,BBG000BRDFF3,us,BBG001S5V9J1,stocks,TXNM,"TXNM Energy, Inc."
7348,0001559432,BBG004DFHP54,us,BBG004DFHP63,stocks,TXO,"TXO Partners, L.P."
7349,0000217346,BBG000BVVQQ8,us,BBG001S5WZ39,stocks,TXT,"Textron, Inc."
7350,0000099614,BBG000BVW8Y8,us,BBG001S5WZ75,stocks,TY,TRI-Continental Corporation
7351,0001268533,BBG000L1GR60,us,BBG001SJTT37,stocks,TYG,Tortoise Energy Infrastructure Corp.
7352,0000860731,BBG000BVWZF9,us,BBG001S5WZB0,stocks,TYL,"Tyler Technologies, Inc."
7353,0000099614,,us,,stocks,TYp,Tri-Continental Corporation $2.50 Cumulative Preferred
7354,0000732717,,us,,stocks,TpA,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.000% Perpetual Preferred Stock, Series A"
7355,0000732717,,us,,stocks,TpC,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.750% Perpetual Preferred Stock, Series C"
7356,0001810806,BBG0056JW5G6,us,BBG0056JW5H5,stocks,U,Unity Software Inc.
7357,0001336917,BBG009DTD8H2,us,BBG009DTD8J0,stocks,UA,"Under Armour, Inc. Class C Common Stock, $0.0003 1/3 par value"
7358,0001336917,BBG000BXM6V2,us,BBG001SJLLQ7,stocks,UAA,"Under Armour, Inc."
7359,0001425292,BBG001CBC4Y0,us,BBG001TWQXN9,stocks,UAN,"CVR Partners, LP"
7360,0001543151,BBG002B04MT8,us,BBG002B04MW4,stocks,UBER,"Uber Technologies, Inc."
7361,0001610520,,us,,stocks,UBS,UBS Group AG
7362,0000857855,BBG000BL7GB5,us,BBG001S9SSJ5,stocks,UCB,"United Community Banks, Inc."
7363,0000857855,,us,,stocks,UCBpI,"United Community Banks, Inc. Depositary Shares, each representing 1/1000th interest in a share of Series I Non-Cumulative Preferred Stock"
7364,0000074208,BBG000C41023,us,BBG001S6KCT3,stocks,UDR,"UDR, Inc."
7365,0001611547,BBG006BFYQN0,us,BBG006BFYQP8,stocks,UE,UBRAN EDGE PROPERTIES
7366,0000100726,BBG000C48RJ9,us,BBG001S6KZB1,stocks,UFI,"UNIFI, Inc. New"
7367,0000884614,BBG000BVYN55,us,BBG001S5X0W3,stocks,UGI,UGI Corporation
7368,0001094972,BBG000C2RVP6,us,BBG001S8C8S8,stocks,UGP,Ultrapar Participacoes S.A.
7369,0000004457,BBG000BCFXT0,us,BBG001S6VFM1,stocks,UHAL,U-Haul Holding Company
7370,0000004457,BBG01B6SGB59,us,BBG01B6SGC20,stocks,UHAL.B,U-Haul Holding Company
7371,0000352915,BBG000CB8Q50,us,BBG001S6S976,stocks,UHS,"Universal Health Services, Inc. Class B"
7372,0000798783,BBG000BW0BB9,us,BBG001S5X151,stocks,UHT,Universal Health Realty Income Trust
7373,0001511737,BBG001R72SR9,us,BBG001T1WDF3,stocks,UI,Ubiquiti Inc. Common Stock
7374,0000746838,BBG000BW0R88,us,BBG001S5X1D2,stocks,UIS,Unisys Corporation
7375,0000217410,BBG000BW1442,us,BBG001S5X1K4,stocks,UL,Unilever plc
7376,0001901440,BBG007N72M93,us,BBG007N72MB0,stocks,ULS,UL Solutions Inc.
7377,0001033767,BBG000BR4TH1,us,BBG001SG1LP6,stocks,UMC,United Microelectronic Corp.
7378,0000752642,BBG000D6MRB5,us,BBG001S7JRQ3,stocks,UMH,"UMH Properties, Inc."
7379,0000752642,,us,,stocks,UMHpD,"UMH Properties, Inc. 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25 per share"
7380,0000717954,BBG000BW29L1,us,BBG001S5X2B2,stocks,UNF,Unifirst Corp
7381,0001020859,BBG000BXB1M5,us,BBG001S7B0Y1,stocks,UNFI,United Natural Foods Inc
7382,0000731766,BBG000CH5208,us,BBG001S6WCJ1,stocks,UNH,UNITEDHEALTH GROUP INCORPORATED (Delaware)
7383,0000005513,BBG000BW2QX0,us,BBG001S5X2J4,stocks,UNM,Unum Group
7384,0000005513,,us,,stocks,UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058
7385,0000100885,BBG000BW3299,us,BBG001S5X2M0,stocks,UNP,Union Pacific Corp.
7386,0001819516,BBG00XTV85L4,us,BBG00XTV85M3,stocks,UP,Wheels Up Experience Inc.
7387,0001090727,BBG000L9CV04,us,BBG001SDGSH1,stocks,UPS,"United Parcel Service, Inc. Class B"
7388,0001067701,BBG000BXMFC3,us,BBG001SBGZ25,stocks,URI,"United Rentals, Inc."
7389,0000799195,BBG000BW4TB6,us,BBG001S5X3D8,stocks,USA,Liberty All-Star Equity Fund
7390,0001522727,BBG001QYKF35,us,BBG001V1S8F6,stocks,USAC,USA COMPRESSION PARTNERS LP
7391,0000036104,BBG000FFDM15,us,BBG001S6T8C1,stocks,USB,U.S. Bancorp
7392,0000036104,,us,,stocks,USBpA,U.S. Bancorp Depositary Shares (each representing a 1/100th interest in a share of Series A Non-Cumulative Preferred Stock)
7393,0000036104,,us,,stocks,USBpH,"US Bancorp Depositary Shares (1/1,000 Interest in Ser. B Non-Cum. Prptl. Prfrd. Stock)"
7394,0000036104,,us,,stocks,USBpP,"U.S. Bancorp Depositary Shares each representing a 1/1,000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock"
7395,0000036104,,us,,stocks,USBpQ,"U.S. Bancorp Depositary Shares, Each Representing a 1/1, 000th Interest in a Share of Series L Non- Cumulative Perpetual Preferred Stock"
7396,0000036104,,us,,stocks,USBpR,"U.S. Bancorp Depositary Shares, Each Representing a 1/1, 000th Interest in a Share of Series M Non- Cumulative Perpetual Preferred Stock"
7397,0000036104,,us,,stocks,USBpS,"U.S. Bancorp Depositary Shares, each representing a 1/1, 000th interest in a share of Series O Non- Cumulative Perpetual Preferred Stock"
7398,0001665918,BBG00C6H6D40,us,BBG00C6H6D59,stocks,USFD,US Foods Holding Corp.
7399,0000821130,BBG000BW6P59,us,BBG001S5X446,stocks,USM,United States Cellular Corporation
7400,0000896264,BBG000BX28M0,us,BBG001S79BP0,stocks,USNA,USANA Health Sciences Inc
7401,0000885978,BBG000CSRSG6,us,BBG001S71ZL9,stocks,USPH,US Physical Therapy Inc
7402,0001275617,BBG000LC5QR7,us,BBG001SJYNK5,stocks,UTF,"Cohen & Steers  Infrastructure Fund, Inc."
7403,0001261654,BBG000BJSMW1,us,BBG001SC4X67,stocks,UTI,"Universal Technical Institute, Inc."
7404,0000755001,BBG000BW7X97,us,BBG001S5X5G0,stocks,UTL,Unitil Corporation
7405,0001739566,BBG00M8652H1,us,BBG00M8652J9,stocks,UTZ,"Utz Brands, Inc."
7406,0000891166,BBG000B9YY14,us,BBG001S5QC19,stocks,UVE,"UNIVERSAL INSURANCE HLDG, INC."
7407,0000102037,BBG000BW93R1,us,BBG001S5X5V3,stocks,UVV,Universal Corporation
7408,0001783398,BBG00R24YP60,us,BBG00R24YP79,stocks,UWMC,UWM Holdings Corporation
7409,0001783398,BBG00SDPFRW7,us,,stocks,UWMC.WS,"UWM Holdings Corporation Warrants, each exercisable for one share of Class A Common Stock at an exercise price of $11.50 per share"
7410,0000821130,,us,,stocks,UZD,United States Cellular Corporation 6.250% Senior Notes due 2069
7411,0000821130,,us,,stocks,UZE,United States Cellular Corporation 5.500% Senior Notes due 2070
7412,0000821130,,us,,stocks,UZF,United States Cellular Corporation 5.500% Senior Notes due 2070
7413,0001403161,BBG000PSKYX7,us,BBG001SRCFY3,stocks,V,VISA Inc.
7414,0001524358,BBG001J2R5H3,us,BBG001V0GHW2,stocks,VAC,MARRIOTT VACATIONS WORLDWIDE CORPORATION
7415,0000314808,,us,,stocks,VAL,Valaris Limited
7416,0000314808,,us,,stocks,VAL.WS,Valaris Limited Warrants to purchase Common Shares
7417,0000917851,BBG000BN5LG7,us,BBG001SB54S8,stocks,VALE,VALE S.A.
7418,0001006837,BBG000BDCQS7,us,BBG001S16908,stocks,VATE,INNOVATE Corp.
7419,0000005094,BBG000DPTFZ6,us,BBG001S8KD99,stocks,VBF,INVESCO  BOND FUND
7420,0000895531,BBG000BFVK04,us,BBG001S6XHW4,stocks,VCV,INVESCO  CALIFORNIA VALUE MUNI INCOME TRUST
7421,0001393052,BBG001CGB489,us,BBG001TX0CB4,stocks,VEEV,Veeva Systems Inc.
7422,0001692376,BBG00QLF1GT7,us,BBG00QLF1HK4,stocks,VEL,"Velocity Financial, Inc."
7423,0001293135,BBG000PL3C78,us,BBG001S7X7L6,stocks,VET,VERMILION ENERGY INC.
7424,0000103379,BBG000BWCKB6,us,BBG001S5X749,stocks,VFC,V.F. Corporation
7425,0001528811,BBG002293GD0,us,BBG002293H57,stocks,VGI,VIRTUS GLOBAL MULTI-SECTOR INCOME FUND
7426,0000880892,BBG000CQLM15,us,BBG001S70Z49,stocks,VGM,Invesco  Trust Investment Grade Municipals
7427,0001082324,BBG000BP25X1,us,BBG001S7FPB7,stocks,VHC,VirnetX Holding Corporation
7428,0000059255,BBG000BWCZY8,us,BBG001S5X7H5,stocks,VHI,"Valhi, Inc."
7429,0001705696,BBG00HVVB499,us,BBG00HVVB4B6,stocks,VICI,VICI Properties Inc. Common Stock
7430,0001745201,,us,,stocks,VIK,Viking Holdings Ltd
7431,0001529192,BBG002NLDLV8,us,BBG002NLDML7,stocks,VIPS,Vipshop Holdings Limited
7432,0001762506,BBG00PMMBQS1,us,BBG00PMMBRR0,stocks,VIST,Vista Energy S.A.B. de C.V.
7433,0001066119,BBG00Y6FQHK7,us,BBG00Y6FQJF9,stocks,VIV,"Telefonica Brasil, S.A. American Depositary Shares (Each representing One Common Share)"
7434,0000877463,BBG000BG4S05,us,BBG001S702W1,stocks,VKQ,Invesco Municipal Trust
7435,0001863006,,us,,stocks,VLN,Valens Semiconductor Ltd.
7436,0001863006,,us,,stocks,VLN.WS,"Valens Semiconductor Ltd. Warrants, each warrant to purchase one-half of one Ordinary Share"
7437,0001035002,BBG000BBGGQ1,us,BBG001S5X8K9,stocks,VLO,Valero Energy Corporation
7438,0001520504,BBG004NZ9HL8,us,BBG004NZ9JK5,stocks,VLRS,"CONTROLADORA VUELA COMPAÑÍA DE AVIACIÓN, S.A.B. DE C.V."
7439,0000846671,BBG000BBHLV3,us,BBG001S5Z300,stocks,VLT,Invesco  High Income Trust II
7440,0001967680,BBG019Q32XJ9,us,BBG019Q32XK7,stocks,VLTO,Veralto Corporation
7441,0001396009,BBG000BWGYF8,us,BBG001S5X8R2,stocks,VMC,Vulcan Materials Company(Holding Company)
7442,0000102729,BBG000BWB7V4,us,BBG001S5X650,stocks,VMI,"Valmont Industries, Inc."
7443,0000884152,BBG000CT8BC6,us,BBG001S72CS2,stocks,VMO,Invesco Municipal Opportunity Trust
7444,0001579157,BBG005BPGN11,us,BBG005BPGN20,stocks,VNCE,VINCE HOLDING CORP.
7445,0000899689,BBG000BWHD54,us,BBG001S5X909,stocks,VNO,Vornado Realty Trust
7446,0000899689,,us,,stocks,VNOpL,"VORNADO REALTY TRUST 5.40% Series L Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share"
7447,0000899689,,us,,stocks,VNOpM,"Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share, no par value per share"
7448,0000899689,,us,,stocks,VNOpN,"Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share"
7449,0000899689,,us,,stocks,VNOpO,"Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares, Liquidation Preference $25.00 Per Share"
7450,0001786842,BBG00RRGSJR4,us,BBG00RRGSKH2,stocks,VNT,Vontier Corporation
7451,0001505413,BBG001CSBBW0,us,BBG001V03446,stocks,VOC,VOC ENERGY TRUST
7452,0001831313,BBG011KFPLZ8,us,BBG011KFPMT3,stocks,VOTE,TCW Transform 500 ETF
7453,0001535929,BBG000BCWKD6,us,BBG001S6QQP0,stocks,VOYA,"VOYA FINANCIAL, INC."
7454,0001535929,,us,,stocks,VOYApB,"Voya Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B"
7455,0001487952,BBG000PRQ0V9,us,BBG001T5X9F2,stocks,VPG,"Vishay Precision Group, Inc."
7456,0000895528,BBG000BGHY71,us,BBG001S75GP3,stocks,VPV,Invesco  Pennsylvania Value Municipal Income Trust
7457,0000924901,BBG000CL1HL7,us,BBG001S825N0,stocks,VRE,"Veris Residential, Inc."
7458,0001545851,BBG000Q16PK4,us,BBG001SLLJ78,stocks,VRN,Veren Inc.
7459,0001674101,BBG00L2B8KW8,us,BBG00L2B8LM7,stocks,VRT,Vertiv Holdings Co Class A Common Stock
7460,0000883237,BBG000DMFQS2,us,BBG001T1QKH2,stocks,VRTS,"Virtus Investment Partners, Inc."
7461,0001856437,BBG01103B471,us,BBG01103B480,stocks,VSCO,Victorias Secret & Co.
7462,0000103730,BBG000BWKB81,us,BBG001S5XB04,stocks,VSH,"Vishay Intertechnology, Inc."
7463,0001692819,BBG00DXDL6Q1,us,BBG00DXDL6R0,stocks,VST,Vistra Corp.
7464,0001967649,BBG000FJWF20,us,BBG001SGVMS8,stocks,VSTS,Vestis Corporation
7465,0001793663,,us,,stocks,VTEX,VTEX
7466,0001528129,BBG000DZCFX4,us,BBG001T24DQ0,stocks,VTLE,"Vital Energy, Inc."
7467,0001969373,BBG01H6X3BN9,us,BBG01H6X3CW7,stocks,VTMX,"Corporacion Inmobiliaria Vesta, S.A.B de C.V., American Depositary Shares, each representing ten (10) Common Shares"
7468,0000883265,BBG000BDCFR2,us,BBG001S71JD4,stocks,VTN,Invesco  Trust for Investment Grade New York Municipals
7469,0001525221,BBG001YH8PR9,us,BBG001YH8QJ6,stocks,VTOL,Bristow Group Inc.
7470,0000740260,BBG000FRVHB9,us,BBG001S9T7M6,stocks,VTR,"Ventas, Inc."
7471,0001944558,BBG01B9G0GS3,us,BBG01B9G0J34,stocks,VTS,"Vitesse Energy, Inc.."
7472,0000884219,BBG000D79DL8,us,BBG001S77S57,stocks,VVI,Viad Corp
7473,0001059386,BBG000BS65V3,us,BBG001SB0BV3,stocks,VVR,Invesco  Senior Income Trust
7474,0001674910,BBG003DNHV56,us,BBG003DNHV65,stocks,VVV,Valvoline Inc.
7475,0001601548,BBG005PG80K4,us,BBG005PG80L3,stocks,VVX,"V2X, Inc."
7476,0000070866,BBG000BMXK89,us,BBG001S9FBR7,stocks,VYX,NCR Voyix Corporation
7477,0000732712,BBG000HS77T5,us,BBG001S67QY1,stocks,VZ,Verizon Communications
7478,0001835591,BBG00ZHDJVK4,us,BBG00ZHDJWD0,stocks,VZIO,VIZIO Holding Corp.
7479,0001616707,BBG001B17MV2,us,BBG001THKQ26,stocks,W,Wayfair Inc.
7480,0000943452,BBG000BDD940,us,BBG001S5XBT3,stocks,WAB,Wabtec Inc.
7481,0001212545,BBG000Q1KFH4,us,BBG001SLM522,stocks,WAL,Western Alliance Bancorporation
7482,0001212545,,us,,stocks,WALpA,"Western Alliance Bancorporation Depositary Shares, Each Representing a 1/ 400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A"
7483,0001000697,BBG000FQRVM3,us,BBG001S8MDG9,stocks,WAT,Waters Corp
7484,0000801337,BBG000BWMX63,us,BBG001S5XCP5,stocks,WBS,Webster Financial Corporation Waterbury
7485,0000801337,,us,,stocks,WBSpF,"Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock"
7486,0000801337,,us,,stocks,WBSpG,"Webster Financial Corporation Depositary Shares, each representing a 1/40th interest in a share of 6.50% Series G noncumulative perpetual preferred stock"
7487,0001866501,,us,,stocks,WBX,Wallbox N.V.
7488,0001866501,,us,,stocks,WBX.WS,"Wallbox N.V. Warrants, each warrant to purchase one Class A Ordinary Share"
7489,0000929008,BBG000D0FNV3,us,BBG001SCRP78,stocks,WCC,Wesco International Inc.
7490,0000929008,,us,,stocks,WCCpA,"WESCO International, Inc. Depositary Shares each representing 1/1,000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock"
7491,0001318220,BBG000FLHZZ2,us,BBG001SKJ4K1,stocks,WCN,"Waste Connections, Inc."
7492,0001497770,BBG000K8K0L3,us,BBG001T0JGM5,stocks,WD,"Walker & Dunlop, Inc."
7493,0001823986,BBG0104PNHQ7,us,BBG0104PNJK9,stocks,WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares)
7494,0001819559,BBG00WF4D4T0,us,BBG00WF4D5L5,stocks,WDI,Western Asset Diversified Income Fund
7495,0000844551,BBG000BSYPK0,us,BBG001S5WCY6,stocks,WDS,"Woodside Energy Group Limited American Depositary Shares, each representing one Ordinary Share"
7496,0001163792,BBG000BPYDK3,us,BBG001SB94R5,stocks,WEA,Western Asset Premier Bond Fund
7497,0001609151,BBG00BCHPRP0,us,BBG00BCHPRQ9,stocks,WEAV,"Weave Communications, Inc."
7498,0000783325,BBG000BWP7D9,us,BBG001S5XDC7,stocks,WEC,"WEC Energy Group, Inc."
7499,0001877557,,us,,stocks,WEL,Integrated Wellness Acquisition Corp
7500,0001877557,,us,,stocks,WEL.U,"Integrated Wellness Acquisition Corp Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant"
7501,0001877557,,us,,stocks,WEL.WS,Integrated Wellness Acquisition Corp Redeemable Warrants
7502,0000766704,BBG000BKY1G5,us,BBG001S5RTQ4,stocks,WELL,Welltower Inc.
7503,0001423902,BBG003M3V230,us,BBG003M3V2V9,stocks,WES,"Western Midstream Partners, LP"
7504,0001309108,BBG000BVZP59,us,BBG001SCJLG6,stocks,WEX,WEX Inc.
7505,0001264136,BBG00MYXJJ27,us,BBG00MYXJJT8,stocks,WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock)
7506,0000072971,BBG000BWQFY7,us,BBG001S5XF23,stocks,WFC,Wells Fargo & Co.
7507,0000072971,,us,,stocks,WFCpA,"Wells Fargo & Company Depositary Shares, each representing a 1/1, 000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series AA"
